date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:06	61178/61178	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:06%20GMT	https://multim-html.vercel.app/marketing-agency/index.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/index.html	(from )
12:41:07	1443/1443	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2007:11:06%20GMT	https://multim-html.vercel.app/robots.txt		(from )
12:41:07	71841/71841	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:07%20GMT	https://multim-html.vercel.app/assets/css/plugins/fontawesome.min.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/plugins/fontawesome.min.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:07	155631/155631	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:07%20GMT	https://multim-html.vercel.app/assets/css/plugins/bootstrap.min.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/plugins/bootstrap.min.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:07	24240/24240	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:07%20GMT	https://multim-html.vercel.app/assets/css/plugins/lightgallery.min.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/plugins/lightgallery.min.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:07	1652/1652	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:07%20GMT	https://multim-html.vercel.app/assets/css/plugins/slick.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/plugins/slick.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:07	77773/77773	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:08%20GMT	https://multim-html.vercel.app/assets/css/plugins/animate.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/plugins/animate.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:08	405738/405738	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:08%20GMT	https://multim-html.vercel.app/assets/css/style.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/style.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:08	17308/17308	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:11:08%20GMT	https://multim-html.vercel.app/assets/css/theme_2.css	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/assets/css/theme_2.css	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:08	30266/30266	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:08%20GMT	https://multim-html.vercel.app/marketing-agency/about.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/about.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:08	54882/54882	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:08%20GMT	https://multim-html.vercel.app/marketing-agency/service.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/service.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:09	21375/21375	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:09%20GMT	https://multim-html.vercel.app/marketing-agency/blog.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/blog.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:09	22200/22200	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:09%20GMT	https://multim-html.vercel.app/marketing-agency/blog-details.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/blog-details.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:09	22171/22171	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:09%20GMT	https://multim-html.vercel.app/marketing-agency/blog-details-2.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/blog-details-2.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:09	26182/26182	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:09%20GMT	https://multim-html.vercel.app/marketing-agency/blog-details-3.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/blog-details-3.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
12:41:09	13851/13851	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2007:11:09%20GMT	https://multim-html.vercel.app/marketing-agency/services-details.html	C:/My%20Web%20Sites/Marketing_agency/multim-html.vercel.app/marketing-agency/services-details.html	(from https://multim-html.vercel.app/marketing-agency/index.html)
